"","province","date","total_imports","usa_imports","non_usa_imports","pct_usa","pct_non_usa","us_food_cpi","us_core_cpi","usd_cad","food_cpi","nfne_cpi","energy_cpi","log_usa_imports"
"1089","Saskatchewan",2017-09-01,22751,18268,4483,80.2953716320162,19.7046283679838,238.852,252.812,1.2283,147.2,131.5,138.6,9.81296091333657
"1090","Saskatchewan",2017-10-01,27541,22272,5269,80.8685232925457,19.1314767074543,239.02,253.526,1.2605,146.5,132.4,138.2,10.0111304615515
"1091","Saskatchewan",2017-11-01,25912,20926,4986,80.7579499845631,19.2420500154369,238.94,253.816,1.2769,147.2,133,146.3,9.94879547024067
"1092","Saskatchewan",2017-12-01,26006,17292,8714,66.4923479197108,33.5076520802892,239.371,254.344,1.2771,146.3,132.6,142.6,9.75805707432592
"1093","Saskatchewan",2018-01-01,26118,18252,7866,69.8828394210889,30.1171605789111,239.854,255.204,1.2427,146.8,133,144.5,9.81208472906278
"1094","Saskatchewan",2018-02-01,25002,17159,7843,68.6305095592353,31.3694904407647,239.187,255.711,1.2586,146,133.6,142.5,9.75033637304195
"1095","Saskatchewan",2018-03-01,28126,21426,6700,76.1786247600085,23.8213752399915,239.149,256.271,1.2932,146.5,133.3,147.1,9.97240708800073
"1096","Saskatchewan",2018-04-01,26466,21423,5043,80.9453638630696,19.0546361369304,239.541,256.63,1.2733,147,133.5,152.7,9.97226706793095
"1097","Saskatchewan",2018-05-01,25990,21408,4582,82.3701423624471,17.6298576375529,238.884,257.145,1.2873,146.6,133.6,156.9,9.97156667334672
"1098","Saskatchewan",2018-06-01,33704,28686,5018,85.1115594588179,14.8884405411821,239.048,257.399,1.3129,146.6,133.1,156.8,10.2641993374571
"1099","Saskatchewan",2018-07-01,30905,27365,3540,88.5455427924284,11.4544572075716,239.565,257.699,1.313,147.4,133.5,158.1,10.2170566459398
"1100","Saskatchewan",2018-08-01,21595,19511,2084,90.349617967122,9.65038203287798,239.795,257.891,1.3041,147.1,133.2,156.4,9.87878493989576
"1101","Saskatchewan",2018-09-01,28877,26639,2238,92.2498874536829,7.75011254631714,239.967,258.368,1.3037,146.6,133,155.8,10.1901691246543
"1102","Saskatchewan",2018-10-01,31580,27509,4071,87.1089297023432,12.8910702976567,239.558,258.917,1.301,146.8,134.7,156,10.2223048539186
"1103","Saskatchewan",2018-11-01,35528,30919,4609,87.0271335284846,12.9728664715154,240.227,259.439,1.32,148.1,134.2,148.2,10.3391585027014
"1104","Saskatchewan",2018-12-01,39078,32985,6093,84.4081068631967,15.5918931368033,241.137,260.063,1.3432,149.5,134.2,139.8,10.4038385080081
"1105","Saskatchewan",2019-01-01,37323,28139,9184,75.3931891862926,24.6068108137074,241.581,260.766,1.3301,151.1,134.3,135.7,10.2449473306684
"1106","Saskatchewan",2019-02-01,29713,24023,5690,80.8501329384444,19.1498670615555,242.111,261.186,1.3206,151.3,135.2,140.5,10.0868086096632
"1107","Saskatchewan",2019-03-01,40022,34008,6014,84.9732647044126,15.0267352955874,242.482,261.567,1.3368,150.3,135.6,147.2,10.4343804744522
"1108","Saskatchewan",2019-04-01,56995,51577,5418,90.4939029739451,9.50609702605492,241.219,261.997,1.3378,150.1,136,161.4,10.8508505039647
"1109","Saskatchewan",2019-05-01,51901,43350,8551,83.5244022273174,16.4755977726826,241.642,262.217,1.3459,150.2,136.3,160.8,10.6770850499934
"1110","Saskatchewan",2019-06-01,51903,45770,6133,88.1837273375335,11.8162726624665,241.214,262.739,1.3287,151.3,136,154.1,10.7314059817813
"1111","Saskatchewan",2019-07-01,51685,47062,4623,91.0554319435039,8.94456805649608,240.988,263.28,1.3101,153.2,136.4,154.1,10.7592424086558
"1112","Saskatchewan",2019-08-01,33865,28391,5474,83.8358186918648,16.1641813081352,240.943,263.877,1.3277,151.8,136.3,149.9,10.2538626943263
"1113","Saskatchewan",2019-09-01,19468,17205,2263,88.3757961783439,11.6242038216561,241.409,264.388,1.3241,152.5,135.8,148.4,9.75301343918129
"1114","Saskatchewan",2019-10-01,26168,22609,3559,86.3994191378783,13.6005808621217,241.999,264.97,1.319,153.2,137,149.8,10.026147565272
"1115","Saskatchewan",2019-11-01,24903,21305,3598,85.5519415331486,14.4480584668514,242.726,265.548,1.3239,153.2,136.8,146.4,9.96674400217114
"1116","Saskatchewan",2019-12-01,22844,18643,4201,81.610050779198,18.389949220802,242.887,266.02,1.3172,153.5,135.5,148.1,9.83327965749263
"1117","Saskatchewan",2020-01-01,26135,20782,5353,79.5178878898029,20.4821121101971,243.511,266.716,1.3087,156.1,136.2,150,9.94189062381907
"1118","Saskatchewan",2020-02-01,26838,20154,6684,75.0950145316342,24.9049854683658,244.2,267.37,1.3286,154.8,137.3,147.3,9.91120767555127
"1119","Saskatchewan",2020-03-01,37323,29963,7360,80.2802561423251,19.7197438576749,245.017,267.054,1.3953,155.8,136.9,134.5,10.3077519400678
"1120","Saskatchewan",2020-04-01,32527,26117,6410,80.293294801242,19.706705198758,251.063,265.746,1.4058,154,136.8,122.7,10.1703800107804
"1121","Saskatchewan",2020-05-01,36474,27334,9140,74.9410539014092,25.0589460985908,253.23,265.412,1.397,155.6,136.9,134.4,10.2159232113291
"1122","Saskatchewan",2020-06-01,36897,30318,6579,82.1692820554517,17.8307179445483,254.674,265.849,1.355,156.4,137.6,141.4,10.3195298576821
"1123","Saskatchewan",2020-07-01,31506,27751,3755,88.0816352440805,11.9183647559195,252.003,267.389,1.3499,156.7,137.5,145.8,10.2310631886496
"1124","Saskatchewan",2020-08-01,29495,25891,3604,87.7809798270893,12.2190201729107,252.148,268.422,1.3222,155.3,137,145.3,10.1616893196654
"1125","Saskatchewan",2020-09-01,30373,26334,4039,86.7020050702927,13.2979949297073,251.166,268.933,1.3228,153.7,137.2,146.2,10.1786541319175
"1126","Saskatchewan",2020-10-01,35297,29162,6135,82.6189194549112,17.3810805450888,251.641,269.306,1.3215,154.9,138.1,144.4,10.2806560614892
"1127","Saskatchewan",2020-11-01,35451,31130,4321,87.8113452370878,12.1886547629122,251.365,269.981,1.3068,155.7,138.1,143,10.3459593862734
"1128","Saskatchewan",2020-12-01,32885,28178,4707,85.6864831990269,14.3135168009731,252.536,270.341,1.2808,154.3,137.3,144.2,10.2463322986626
"1129","Saskatchewan",2021-01-01,35479,29566,5913,83.3338030947885,16.6661969052115,252.541,270.387,1.2724,156.5,138.4,142.4,10.2944141535232
"1130","Saskatchewan",2021-02-01,31189,25051,6138,80.3199846099586,19.6800153900414,252.822,270.793,1.2699,157.3,138.5,147.2,10.1287089436453
"1131","Saskatchewan",2021-03-01,50167,41435,8732,82.594135587139,17.405864412861,252.933,271.459,1.2574,157.3,138.9,153.9,10.631905347178
"1132","Saskatchewan",2021-04-01,40965,35923,5042,87.6919321371903,12.3080678628097,254.125,273.66,1.2496,156.2,139.3,160,10.4891608747908
"1133","Saskatchewan",2021-05-01,38582,33902,4680,87.8699911876004,12.1300088123996,255.043,275.465,1.2126,158.6,138.6,159.8,10.4312587850283
"1134","Saskatchewan",2021-06-01,39756,34608,5148,87.0510111681256,12.9489888318744,257.058,277.651,1.2219,159.5,138.5,160.2,10.4518690428286
"1135","Saskatchewan",2021-07-01,35629,31472,4157,88.3325381009851,11.6674618990148,258.491,278.648,1.2529,159.3,139.4,163.6,10.3568853143996
"1136","Saskatchewan",2021-08-01,31311,28600,2711,91.3417009996487,8.65829900035131,259.613,278.997,1.2603,158.9,139.7,163.8,10.2611969612316
"1137","Saskatchewan",2021-09-01,40115,37447,2668,93.3491212763305,6.65087872366945,262.459,279.698,1.2671,160.6,140,164,10.5307085829799
"1138","Saskatchewan",2021-10-01,66792,61778,5014,92.4931129476584,7.5068870523416,265.084,281.668,1.2437,159.8,140.4,171.3,11.0313187798735
"1139","Saskatchewan",2021-11-01,100088,93540,6548,93.4577571736872,6.54224282631284,267.473,283.406,1.257,161.9,140.6,174.4,11.4461551218364
"1140","Saskatchewan",2021-12-01,126764,120053,6711,94.7059101953236,5.29408980467641,268.985,285.18,1.2794,162.1,140.3,165.5,11.6956969205445
"1141","Saskatchewan",2022-01-01,120210,109710,10500,91.2652857499376,8.73471425006239,271.176,286.757,1.2616,164.9,141.4,173.6,11.6056049147094
"1142","Saskatchewan",2022-02-01,147518,134303,13215,91.0417711736873,8.95822882631272,274.728,288.273,1.2716,167,141.9,180.8,11.8078611661333
"1143","Saskatchewan",2022-03-01,149574,137155,12419,91.69708639202,8.30291360798,278.333,289.056,1.2658,167.4,143.1,198.1,11.8288742431303
"1144","Saskatchewan",2022-04-01,128433,118219,10214,92.0472152795621,7.95278472043789,281.593,290.514,1.2628,168.5,144.1,198.2,11.6803025743784
"1145","Saskatchewan",2022-05-01,142622,133302,9320,93.4652437912804,6.53475620871955,285.522,292.063,1.2852,170,144.7,208.8,11.80038001154
"1146","Saskatchewan",2022-06-01,95486,89443,6043,93.6713235448129,6.32867645518715,288.568,294.05,1.2814,170.2,145.1,225.1,11.401368010108
"1147","Saskatchewan",2022-07-01,93422,86975,6447,93.0990558968979,6.90094410310205,292.455,295.088,1.2942,172.7,146.9,214.6,11.3733874975108
"1148","Saskatchewan",2022-08-01,76335,70616,5719,92.5080238422742,7.49197615772581,294.884,296.535,1.2922,174.4,146.8,190.4,11.1650261876964
"1149","Saskatchewan",2022-09-01,41033,37958,3075,92.5060317305583,7.49396826944167,296.403,298.226,1.3319,177.1,147.4,190.6,10.5442619088574
"1150","Saskatchewan",2022-10-01,48964,45198,3766,92.3086349154481,7.69136508455192,297.966,299.399,1.37,176.8,148.1,212.2,10.7188302416818
"1151","Saskatchewan",2022-11-01,58342,54969,3373,94.2185732405471,5.78142675945288,299.449,300.325,1.3449,178.6,148,199,10.9145428608547
"1152","Saskatchewan",2022-12-01,54250,49959,4291,92.0903225806452,7.90967741935484,300.576,301.394,1.3592,178.9,147.6,184.9,10.8189779642395
"1153","Saskatchewan",2023-01-01,63823,55382,8441,86.7743603403162,13.2256396596838,301.676,302.642,1.3422,181.8,147.9,190.4,10.9220279664387
"1154","Saskatchewan",2023-02-01,66135,58188,7947,87.9836697663869,12.0163302336131,302.444,304.123,1.345,182.6,148.9,189.6,10.9714516124197
"1155","Saskatchewan",2023-03-01,83018,62517,20501,75.3053554650799,24.6946445349201,301.467,305.147,1.3682,183.6,149.7,194.6,11.0432097942605
"1156","Saskatchewan",2023-04-01,76509,69529,6980,90.8768903004875,9.12310969951248,301.811,306.534,1.3485,183.8,151,202.6,11.1495135930931
"1157","Saskatchewan",2023-05-01,60434,54228,6206,89.7309461561373,10.2690538438627,302.184,307.652,1.352,184.8,151,201.4,10.9009710996872
"1158","Saskatchewan",2023-06-01,62464,55177,7287,88.3340804303279,11.6659195696721,302.057,308.322,1.3288,184.8,151,201.5,10.9183196020981
"1159","Saskatchewan",2023-07-01,76785,71024,5761,92.4972325323956,7.50276746760435,302.984,308.96,1.3215,185.9,151.8,199.1,11.1707872067224
"1160","Saskatchewan",2023-08-01,85091,81055,4036,95.2568426743134,4.74315732568662,303.631,309.58,1.3485,186.2,152,203.6,11.3028955528014
"1161","Saskatchewan",2023-09-01,68083,62662,5421,92.0376599151036,7.96234008489638,303.449,310.539,1.3535,186,151.6,203,11.0455264407939
"1162","Saskatchewan",2023-10-01,78700,72815,5885,92.5222363405337,7.47776365946633,304.366,311.457,1.3717,185.7,151.4,196.9,11.1956909902564
"1163","Saskatchewan",2023-11-01,135491,129666,5825,95.7008214567757,4.29917854322427,304.332,312.392,1.3709,187.1,151.7,190.7,11.7727249046233
"1164","Saskatchewan",2023-12-01,105279,97785,7494,92.8817712934203,7.11822870657966,304.505,313.195,1.3431,187.5,151.5,182.2,11.4905366964918
"1165","Saskatchewan",2024-01-01,95991,87295,8696,90.9408173682949,9.05918263170506,305.187,314.319,1.3425,189.5,151.7,173,11.3770599217631
"1166","Saskatchewan",2024-02-01,75309,65827,9482,87.4092073988501,12.5907926011499,305.432,315.564,1.3501,189.1,152,179,11.0948005587153
"1167","Saskatchewan",2024-03-01,96391,83554,12837,86.6823666109907,13.3176333890093,305.01,316.792,1.3539,188.6,152.4,188.2,11.3332603766375
"1168","Saskatchewan",2024-04-01,89868,78915,10953,87.8121244491922,12.1878755508079,305.354,317.649,1.3674,188.7,153,192.8,11.2761392746149
"1169","Saskatchewan",2024-05-01,76879,70389,6490,91.5581628273,8.44183717269996,305.414,318.095,1.367,191.1,153.7,190.7,11.1618064866022
"1170","Saskatchewan",2024-06-01,74497,67591,6906,90.729828046767,9.27017195323302,305.582,318.39,1.3707,191.6,153.8,189.4,11.1212449118327
"1171","Saskatchewan",2024-07-01,81839,75432,6407,92.1712142132724,7.8287857867276,306.285,318.94,1.3712,192.7,154.1,194.5,11.2310001240308
"1172","Saskatchewan",2024-08-01,100223,95016,5207,94.8045857737246,5.19541422627541,306.399,319.75,1.3652,192.2,153.6,197.9,11.4618111019419
"1173","Saskatchewan",2024-09-01,68522,62750,5772,91.5764280085228,8.42357199147719,307.258,320.732,1.3546,191.3,153.4,186.8,11.046929793122
"1174","Saskatchewan",2024-10-01,67554,60780,6774,89.9724664712674,10.0275335287326,307.867,321.731,1.3755,192.6,154.4,185.1,11.015032519116
"1175","Saskatchewan",2024-11-01,76252,70040,6212,91.8533284372869,8.14667156271311,309.093,322.657,1.3975,193.4,154.5,183.4,11.1568360638535
"1176","Saskatchewan",2024-12-01,78038,68128,9910,87.3010584586996,12.6989415413004,309.767,323.259,1.424,191.2,154.4,183.5,11.1291582458382
"1177","Saskatchewan",2025-01-01,82915,69661,13254,84.0149550744739,15.9850449255261,310.817,324.638,1.439,191.2,154.8,188.6,11.1514102543893
"1178","Saskatchewan",2025-02-01,72049,62426,9623,86.6438118502686,13.3561881497314,310.955,325.465,1.4301,194.2,156.1,192.5,11.0417531530809
"1179","Saskatchewan",2025-03-01,74731,60651,14080,81.1590906049698,18.8409093950302,312.154,325.69,1.4359,195.9,155.9,190.8,11.0129078899208
"1180","Saskatchewan",2025-04-01,59273,41563,17710,70.1213031228384,29.8786968771616,311.44,326.467,1.3988,197.4,156.9,174.3,10.6349896869725
"1181","Saskatchewan",2025-05-01,50617,40588,10029,80.1864986071873,19.8135013928127,312.296,326.893,1.386,197.8,157.4,173.1,10.6112523729195
"1182","Saskatchewan",2025-06-01,62991,52807,10184,83.8326110079218,16.1673889920782,312.982,327.658,1.3674,197.9,157.6,172.2,10.8744179733686
"1183","Saskatchewan",2025-07-01,67527,60953,6574,90.264634886786,9.73536511321397,313.035,328.682,1.3691,198.8,158.1,171.4,11.0178747603196
"1184","Saskatchewan",2025-08-01,64246,58540,5706,91.1185132148305,8.88148678516951,314.647,329.7,1.3802,199.6,158,174.2,10.9774826424368
"1185","Saskatchewan",2025-09-01,49288,44097,5191,89.4680246713196,10.5319753286804,315.54,330.418,1.3833,200.6,158,176,10.6941697089326
"1186","Saskatchewan",2025-10-01,97394,89774,7620,92.1761094112574,7.82389058874263,NA,NA,1.3992,200.7,159,169.2,11.4050618190943
"1187","Saskatchewan",2025-11-01,101887,93623,8264,91.8890535593353,8.11094644066466,315,331.043,1.4055,203.6,158.5,167.6,11.4470420398546
"1188","Saskatchewan",2025-12-01,61967,54032,7935,87.1947972307841,12.8052027692159,316.982,331.814,1.3802,203.7,158.7,162.1,10.8973502500052
